	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00638	0.1491655	0.12008	0.16991	0.137626	0.234315	0.0979215	0.0481345	0.1374465	0.1576215	0.103127	0.226486	0.122221	0.114719	0.1250985	0.0965875	0.1149675	0.224682	0.1423635	0.152314	0.160821	0.227805	0.2281555	0.1919185	0.114921	0.1695055	0.088734	0.1775895	0.0931685	0.13456	0.142126	0.107114	0.2024525	0.2035565	0.18182	0.02807	0.10966	0.10655	0.095195	0.1247605	0.121746	0.1410315	0.089353	0.132241	0.1777905	0.098549	0.0482	0.0819145	0.1397255	0.078858	0.18654	0.0866575	0.155506	0.0375	0.052669	0.1146415	0.1086455	0.1076475	0.0618905	0.095835	0.0865315	0.135779	0.143635	0.1221855	0.162292	0.171352	0.1791665	0.096752	0.08709	0.108651	0.1213225	0.1737195	0.1614015	0.121806	0.16474	0.193419	0.2445435	0.0938585	0.092548	0.1113055	0.137819	0.120222	0.106888	0.151271	0.122145	0.177826	0.145596	0.179685	1	0.129073	0.2162395	0.205554	0.143279	0.1070405	0.108573	0.1693245	0.09885	0.1758115	0.126021	0.1346725	0.180573	0.14488	0.1024675	0.121645	0.0561385	0.1296205	0.0938725	0.165252	0.17055	0.158181	0.2177775	0.2931125	0.2133425	0.2796075	0.146521	0.1959725	0.082966	0.094618	0.125526	0.0676175	0.089276	0.22709	0.141306	0.242031	0.212231	0.252994	0.10966	0.142734	0.1123725	0.233285	0.309515	0.09497	0.0673255	0.0779805	0.085803	0.014285	0.2373965	0.120501	0.0811205	0.184655	0.142029	0.1191195	0.13398	0.22066	0.090258	0.026957	0.222718	0.2250815	0.0514115	0.111051	0.214112	0.08614	0.079947	0.174295	0.214791	0.16	0.1358565	0.149803	0.150897	0.14643	0.159165	0.148726	0.2216585	0.200827	0.095848	0.263117	0.164177	0.0750535	0.1117095	0.0875165	0.098185	0.0666665	0.1736345	0.122955	0.12209	0.1066465	0.143002	0.1340025	0.174973	0.0801635	0.167384	0.214215	0.104846	0.141919	0.223291	0.161192	0.1785705	0.0751565	0.147434	0.135306	0.210764	0.1030735	0.2127215	0.1111135	0.1510455	0.151098	0.3130315	0.1168585	0.221665	0.169655	0.1936395	0.070723	0.218507	0.1587985	0.149915	0.1179105	0.134103	0.0827395	0.119672	0.0872995	0.136513
D00639	0	0.11515	0.0882355	0.127849	0.080645	0.125925	0.125296	0.128455	0.13395	0.1457745	0.1382865	0.1431815	0.139663	0.1363635	0.17604	0.15909	0.173867	0.16729	0.125	0.0416665	0.076923	0.114775	0.12096	0.131365	0.1493585	0.138757	0.095238	0.164369	0.37872	0.112031	0.126523	0.1445375	0.0833335	0.176585	0.0714285	0.1938615	0.08	0.1235	0.118356	0.1396295	0.185492	0.114662	0.12193	0.1785715	0.24144	0.068182	0.1	0.1414165	0.0823005	0.2280715	0.13087	0.116351	0.1707145	0.1179555	0.1358965	0.140636	0.15509	0.1	0.1904765	0.0454545	0.0526315	0.0714285	0.0789475	0.0454545	0.0454545	0.0652175	0.17252	0.2417765	0.1537015	0.1190475	0.2535005	0.11344	0.142233	0.096154	0.085366	0.162866	0.0212765	0.0869565	0.1270075	0.1581415	0.119891	0.1495935	0.1323345	0.1138755	0.165688	0.1842105	0.161879	0.129073	1	0.2464915	0.1012855	0.1360255	0.052239	0.0714285	0.135106	0.1303005	0.127143	0.153846	0.116758	0.1567235	0.187415	0.0933045	0.1306895	0.047619	0.1266915	0.0548265	0.1689835	0.153846	0.19913	0.19074	0.1564045	0.3497465	0.1572745	0.1785715	0.165211	0.065131	0.0726585	0.1082235	0.0577635	0.158335	0.130435	0.097065	0.1038685	0.1599765	0.125481	0.1938615	0.178538	0.177673	0.167561	0.146212	0.1206895	0.029412	0.080645	0.034483	0	0.1307915	0.21102	0.163349	0.290475	0.1219685	0.10268	0.1514165	0.345	0.0761075	0.0263135	0.09111	0.3466735	0.1129365	0.174675	0.080645	0.111919	0.1203725	0.23064	0.0689655	0.1500995	0.0604765	0.126421	0.1348145	0.41342	0.130123	0.622171	0.134551	0.2263975	0.0709025	0.089193	0.1534295	0.1	0.0825705	0.0851225	0.022222	0.059524	0.127136	0.060954	0.060604	0.060606	0.120109	0.1466345	0.136713	0.13139	0.107516	0.12459	0.0457145	0.139415	0.0813955	0.136905	0.085366	0.08	0.1204025	0.1190475	0.042553	0.073167	0.147958	0.071529	0.114719	0.100104	0.192475	0.106665	0.33905	0.1409065	0.0394735	0.0689655	0.118084	0.120001	0.1074145	0.0714285	0.1101205	0.2420645	0.051948	0.074074	0.5542995
D00640	0.03846	0.118701	0.2371875	0.1186885	0.12264	0.2171595	0.0772785	0.2211135	0.2471195	0.292765	0.234066	0.194212	0.2658095	0.1273355	0.2600365	0.1274885	0.2932425	0.2549435	0.17526	0.080408	0.1810625	0.2759265	0.2343155	0.0770095	0.2480145	0.114887	0.1845745	0.118055	0.1967	0.2066865	0.2303045	0.201466	0.140899	0.198479	0.0508705	0.3086675	0.0460085	0.1165805	0.1213145	0.200353	0.1953135	0.2309845	0.171912	0.24547	0.28993	0.0518265	0.0668165	0.24091	0.261363	0.3438425	0.091881	0.239358	0.060606	0.0788335	0.1977755	0.260983	0.1673155	0.0402785	0.1602255	0.054412	0.032258	0.0454545	0.048387	0.029412	0.029412	0.042857	0.2163115	0.13104	0.203042	0.155638	0.2810245	0.1955865	0.217748	0.131237	0.143675	0.283111	0.034057	0.0416665	0.223576	0.2213915	0.1881935	0.134825	0.212123	0.105228	0.299848	0.1783785	0.309745	0.2162395	0.2464915	1	0.146309	0.26573	0.148489	0.0974675	0.1987615	0.2035515	0.0887555	0.1010435	0.09336	0.162035	0.195511	0.2205325	0.149124	0.090156	0.190317	0.0694635	0.1452955	0.2124205	0.2069045	0.2783335	0.2917745	0.163178	0.2355065	0.193159	0.224518	0.125272	0.1307105	0.1298045	0.043202	0.1337615	0.117126	0.138645	0.2077535	0.2124165	0.2005215	0.2872775	0.355995	0.33694	0.283923	0.136379	0.105555	0.0317635	0.13061	0.042515	0.01	0.18197	0.318815	0.2009115	0.3241785	0.2675665	0.0727505	0.174316	0.212244	0.173047	0.0276265	0.1656	0.21402	0.0765345	0.228234	0.135495	0.2012555	0.0717925	0.2553855	0.135888	0.134485	0.173558	0.1869395	0.1518445	0.2217365	0.266552	0.19954	0.2283365	0.2621045	0.097713	0.201306	0.1457	0.0833335	0.13303	0.1393235	0.0555565	0.0834375	0.1599375	0.1198765	0.1190865	0.125341	0.2017045	0.2062305	0.2033495	0.157261	0.1985275	0.2481795	0.04839	0.270261	0.1574285	0.146658	0.17899	0.068549	0.2649345	0.109625	0.1249985	0.1063885	0.119645	0.1247715	0.2299565	0.219421	0.311456	0.2080895	0.209144	0.15075	0.1457525	0.0613605	0.178522	0.2173015	0.246562	0.100153	0.1204755	0.190311	0.092128	0.070152	0.173415
D00642	0.106945	0.176501	0.158542	0.292558	0.133686	0.122876	0.0820265	0.1687545	0.1855135	0.1068465	0.1817385	0.166078	0.135273	0.1132935	0.116234	0.0804915	0.1496735	0.1359035	0.1524365	0.1060585	0.140402	0.15341	0.124144	0.08173	0.148155	0.0934085	0.1690405	0.096087	0.081048	0.15311	0.1688885	0.2229545	0.1231515	0.0992315	0.029367	0.1411745	0.097319	0.0750765	0.097196	0.143418	0.1830785	0.11568	0.09161	0.0995815	0.1176815	0.0333335	0.03	0.0786305	0.1107285	0.171295	0.093218	0.2067555	0.021739	0.0795455	0.133565	0.1047635	0.089895	0.0770415	0.0880965	0.034091	0.011628	0.022222	0.0357145	0.022222	0.022222	0.0212765	0.139491	0.1172905	0.133755	0.1000725	0.110319	0.153272	0.1905825	0.1132715	0.121895	0.2221175	0.0609595	0.0625955	0.091773	0.1787955	0.099615	0.0907955	0.1291215	0.08312	0.1529105	0.1064085	0.10036	0.205554	0.1012855	0.146309	1	0.1192005	0.14097	0.0453155	0.0967885	0.0989425	0.0764685	0.085685	0.09353	0.186679	0.171133	0.125573	0.119896	0.0423485	0.121258	0.0658745	0.12857	0.0941325	0.1096485	0.145939	0.1618785	0.1284305	0.1625285	0.0995815	0.08923	0.1061315	0.081525	0.1666265	0.1215575	0.108441	0.118689	0.174745	0.1606075	0.217895	0.1676555	0.1411745	0.1387615	0.14452	0.146435	0.180101	0.0900615	0.1073075	0.0915915	0.05282	0.006495	0.239334	0.11316	0.107222	0.1077915	0.1252615	0.1214235	0.2263425	0.1661195	0.14715	0.0832045	0.192362	0.150315	0.077778	0.0901975	0.1499985	0.092606	0.120296	0.101923	0.1147295	0.1951695	0.1733935	0.1294495	0.2165095	0.0793265	0.1649245	0.0718825	0.183988	0.1104815	0.2462495	0.2078945	0.2159695	0.019608	0.1577255	0.095811	0.068245	0.035798	0.61727	0.4355545	0.4452195	0.11613	0.1254155	0.2018535	0.241316	0.1076305	0.1752225	0.126255	0.170109	0.15156	0.1408355	0.1287095	0.1572635	0.030612	0.134013	0.139226	0.1719115	0.24593	0.2650975	0.172941	0.2542345	0.2060735	0.2355565	0.139632	0.1520835	0.190835	0.1730985	0.0551945	0.1643615	0.142429	0.1682205	0.2584925	0.1374095	0.0948685	0.1034415	0.0571955	0.0735165
D00647	0.007575	0.1107955	0.2664115	0.0863425	0.18467	0.16089	0.110376	0.135443	0.231503	0.143304	0.2685985	0.1523825	0.183952	0.1603855	0.21523	0.1103965	0.2628185	0.2183915	0.2102055	0.041146	0.230203	0.273634	0.1648525	0.1889815	0.243812	0.0885835	0.191665	0.096533	0.1482865	0.1449245	0.15965	0.1863165	0.178595	0.2204085	0.0564815	0.2231375	0.0427605	0.096208	0.125851	0.264448	0.158986	0.15336	0.104703	0.225243	0.1775045	0.0476305	0.0585855	0.141665	0.168244	0.185458	0.177884	0.2026065	0.0779635	0.114952	0.1730365	0.139855	0.1244635	0.1081155	0.1476205	0.034602	0	0.013158	0.013889	0.013158	0.013158	0.025641	0.160775	0.123255	0.1331725	0.162771	0.14674	0.185852	0.127561	0.1373635	0.20863	0.2018295	0.064233	0.0526315	0.196315	0.2464315	0.189095	0.1021825	0.250505	0.1105715	0.2153535	0.154221	0.223233	0.143279	0.1360255	0.26573	0.1192005	1	0.361539	0.045786	0.260522	0.263598	0.17129	0.187842	0.160455	0.108499	0.1469715	0.1374465	0.138218	0.0135135	0.1073175	0.0125	0.0822505	0.173075	0.202499	0.24418	0.233706	0.091541	0.211671	0.225243	0.2372205	0.1490065	0.112068	0.1447825	0.034585	0.0959855	0.1223745	0.089683	0.1697315	0.181547	0.1624845	0.205931	0.1854705	0.1845055	0.2551725	0.064505	0.143811	0.024793	0.208266	0.0381575	0.0651265	0.147581	0.2058815	0.134742	0.1424565	0.1987155	0.1470825	0.1045	0.112608	0.158355	0.0700665	0.1390105	0.110396	0.1115995	0.166485	0.171646	0.230554	0.0924	0.20975	0.174529	0.158061	0.112279	0.2218585	0.0988705	0.144061	0.161373	0.1011295	0.2617245	0.230511	0.105001	0.1578705	0.0965165	0.1019105	0.1489475	0.0891545	0.0883265	0.0711015	0.1235245	0.1519055	0.1508655	0.146941	0.2566305	0.150425	0.205605	0.1381165	0.237062	0.181715	0.036916	0.1614355	0.19674	0.108409	0.18708	0.0465855	0.1961995	0.0842595	0.080157	0.1355745	0.1106535	0.1635635	0.230975	0.13234	0.250827	0.189961	0.0983135	0.111109	0.0623545	0.0542245	0.09541	0.21217	0.1651145	0.0645335	0.0914745	0.16346	0.0827605	0.053469	0.104027
D00648	0.048617	0.0800015	0.1884655	0.0531425	0.123405	0.09242	0.0808705	0.079664	0.105052	0.083658	0.1506175	0.092938	0.117805	0.090996	0.145857	0.0861205	0.1439055	0.1598155	0.157558	0.066137	0.125609	0.141186	0.1095325	0.1246365	0.154605	0.0795325	0.128731	0.056747	0.1249985	0.10506	0.107105	0.119318	0.1060375	0.162935	0.039053	0.112983	0.0275885	0.077328	0.0963555	0.128185	0.0916645	0.095475	0.0873395	0.181189	0.1008465	0.0487905	0.070082	0.067726	0.1106425	0.108269	0.112822	0.1743885	0.047269	0.068159	0.125107	0.099048	0.091665	0.074199	0.081816	0.039583	0.007576	0.014706	0.0151515	0.014706	0.014706	0.0142855	0.1267745	0.0914775	0.083263	0.13244	0.1026825	0.1324365	0.0743355	0.114791	0.1289515	0.15426	0.052183	0.0338855	0.169115	0.141993	0.1282575	0.0883775	0.1911155	0.0866465	0.1238865	0.084401	0.1767185	0.1070405	0.052239	0.148489	0.14097	0.361539	0.923077	0.03864	0.1497505	0.145269	0.1163105	0.108825	0.1163835	0.0807315	0.0872415	0.111573	0.1119895	0.0710075	0.0886505	0.0155655	0.062927	0.14663	0.1794925	0.173192	0.1183095	0.061166	0.124073	0.191189	0.1527405	0.170487	0.133398	0.106738	0.0394805	0.051364	0.0628035	0.0688885	0.1203935	0.117296	0.1154255	0.1146995	0.1068565	0.0930665	0.141404	0.062493	0.091695	0.020315	0.1062645	0.0302285	0.0378585	0.104169	0.1400945	0.103442	0.106192	0.1112315	0.10271	0.092458	0.0897445	0.1218675	0.0701905	0.203796	0.090458	0.0669305	0.1425795	0.1013445	0.162657	0.071513	0.142967	0.106134	0.133733	0.1096815	0.1661265	0.0805815	0.1225295	0.121834	0.0620355	0.148114	0.162991	0.092406	0.227142	0.0616465	0.1048705	0.1129035	0.06423	0.0696175	0.122824	0.094185	0.1394485	0.1385335	0.100346	0.1942785	0.0922635	0.0995935	0.1243245	0.242796	0.1801795	0.0802095	0.1131865	0.14264	0.1928215	0.13106	0.0615845	0.209776	0.0474135	0.1481285	0.117789	0.06125	0.1611385	0.2127635	0.2094	0.1371615	0.185115	0.080489	0.0821035	0.116575	0.043309	0.09114	0.148298	0.1237905	0.12264	0.065649	0.0710825	0.1279765	0.050377	0.063109
D00649	0.02381	0.0388605	0.1306725	0.054054	0.1160835	0.0731005	0.0829235	0.0714285	0.0725725	0.12963	0.20172	0.0872995	0.1088235	0.1198025	0.0657895	0.086227	0.0714285	0.119298	0.120149	0.0172415	0.1043585	0.1171105	0.1106725	0.1238885	0.181972	0.0661955	0.098858	0.220815	0.1033335	0.094245	0.0773435	0.051282	0.1034045	0.12231	0.022725	0.0555555	0.120546	0.05441	0.0482885	0.0642885	0.0678155	0.0776935	0.0577065	0.1797195	0.0735295	0.02222	0.031915	0.138889	0.0552365	0.0454545	0.1261735	0.019608	0.037037	0.1010585	0.1015895	0.142229	0.09652	0.0195755	0.0785185	0.02381	0.0434785	0.0384615	0.0416665	0.0384615	0.0384615	0.0357145	0.0846695	0.034483	0.1120295	0.1180555	0.0884065	0.0668915	0.0588235	0.096875	0.0716615	0.0800015	0.0988685	0.034483	0.0832545	0.0587895	0.05389	0.0508635	0.0531915	0.0525655	0.0548465	0.12439	0.124648	0.108573	0.0714285	0.0974675	0.0453155	0.045786	0.03864	1	0.092623	0.0978875	0.111805	0.143978	0.133393	0.152085	0.132806	0.0947745	0.1130935	0.019231	0.07118	0.0357145	0.1046085	0.2580075	0.146774	0.114462	0.0899485	0.116004	0.0405405	0.11352	0.061377	0.039828	0.035035	0.0396825	0.0191335	0.1416665	0.1446155	0.0125	0.0555555	0.0641025	0.0581395	0.0714285	0.090909	0.090909	0.0694445	0.076923	0.0405405	0.013515	0.0405405	0.02941	0.047088	0.068339	0.0694445	0.0865265	0.1041685	0.094178	0.1025635	0.0803675	0.1051855	0.0227275	0.0305625	0.0516095	0.130216	0.1176555	0.079443	0.0992085	0.0739115	0.095795	0.0869895	0.126649	0.1390805	0.0607205	0.0510205	0.0699505	0.11923	0.0935885	0.1550255	0.21186	0.0892835	0.0357145	0.0609245	0.0555555	0.03125	0.0712955	0.0794985	0.107683	0.036033	0.1198855	0.060281	0.059926	0.081014	0.042553	0.113525	0.0526315	0.103566	0.0923975	0.0814225	0.03125	0.0735295	0.0724505	0.058985	0.0791665	0.03261	0.105895	0.0357145	0.0229595	0.0548195	0.042857	0.0569935	0.039412	0.065777	0.093873	0.0859585	0.1310605	0.1394795	0.036591	0.0283	0.035116	0.07724	0.0820085	0.0486115	0.0285715	0.037037	0.073055	0.03459	0.1366595
D00650	0.034688	0.1467585	0.160329	0.0773805	0.19468	0.187027	0.0918175	0.178592	0.149255	0.192857	0.1845545	0.1679855	0.231873	0.204995	0.1890465	0.104973	0.28889	0.196532	0.3611725	0.044882	0.1997845	0.233329	0.3141535	0.4997555	0.2914185	0.0839255	0.124189	0.1325155	0.0982575	0.1480815	0.179405	0.183335	0.16989	0.207523	0.004235	0.154165	0.0576065	0.1061475	0.0876635	0.21565	0.194345	0.2164035	0.1742255	0.1399205	0.1728435	0.0176785	0.04375	0.178595	0.184724	0.1155455	0.3938285	0.14576	0.042857	0.074959	0.161401	0.208024	0.1633095	0.083603	0.2523155	0.0329565	0.1074815	0.0777725	0.086875	0.105476	0.104726	0.1055795	0.17828	0.0858605	0.1826905	0.146999	0.1218495	0.172239	0.174916	0.1416395	0.1378885	0.149795	0.0746795	0.026316	0.20839	0.1637235	0.16907	0.1001795	0.13236	0.094385	0.180302	0.143965	0.1748885	0.1693245	0.135106	0.1987615	0.0967885	0.260522	0.1497505	0.092623	1	0.5281755	0.6726205	0.3073395	0.513375	0.1373935	0.1945315	0.18854	0.126671	0.029412	0.17121	0.027027	0.1511445	0.12468	0.1367885	0.131349	0.0937575	0.10807	0.0899675	0.1399205	0.0971605	0.128549	0.087347	0.134411	0.017835	0.1089	0.2446695	0.1167505	0.2267295	0.19484	0.2355915	0.16987	0.176224	0.175439	0.2804645	0.2076815	0.108671	0.0132265	0.13854	0.017508	0.0683205	0.1344255	0.1644655	0.13557	0.1330425	0.1960835	0.4178365	0.1441795	0.0995275	0.148736	0.04741	0.1896085	0.099277	0.0728515	0.159385	0.178155	0.186078	0.0581555	0.0968705	0.166108	0.174095	0.1011725	0.1184345	0.156305	0.109993	0.164655	0.1180535	0.180478	0.0990335	0.078705	0.207115	0.0924025	0.0375	0.1432025	0.1062355	0.0698045	0.031316	0.12132	0.1256095	0.1247795	0.148576	0.13516	0.185643	0.178961	0.154881	0.168808	0.2187515	0.03565	0.1492845	0.196752	0.1097625	0.13315	0.0448115	0.163015	0.0878995	0.074539	0.1176365	0.1051355	0.1566795	0.136717	0.1834865	0.173252	0.150154	0.0987025	0.1269505	0.0897105	0.0284425	0.154896	0.1395675	0.154725	0.061108	0.1273785	0.1790835	0.1036855	0.0401555	0.1053645
D00651	0.00463	0.1400285	0.1770365	0.0607045	0.20986	0.2386245	0.1063745	0.1930935	0.174108	0.189514	0.1866545	0.172942	0.2329655	0.247395	0.202836	0.1000015	0.2305565	0.1953615	0.3741545	0.037038	0.2215725	0.2467145	0.2254255	0.4323495	0.3038705	0.0840835	0.146555	0.1554885	0.107916	0.1523475	0.176524	0.188791	0.196129	0.2255415	0.004465	0.166064	0.0746545	0.087683	0.08184	0.223299	0.203799	0.2329655	0.16636	0.154896	0.1968535	0.018274	0.031555	0.1859775	0.173245	0.135701	0.5947465	0.151435	0.0441175	0.0805555	0.201112	0.208242	0.1794355	0.0794795	0.286255	0.0189155	0.015625	0.0142855	0.0151515	0.0142855	0.0142855	0.027778	0.205969	0.089193	0.205752	0.164568	0.1219135	0.186185	0.1713315	0.140277	0.17483	0.1526485	0.076788	0.013158	0.242031	0.1811535	0.165253	0.094185	0.141665	0.0883875	0.19162	0.149568	0.187865	0.09885	0.1303005	0.2035515	0.0989425	0.263598	0.145269	0.0978875	0.5281755	1	0.3517295	0.3019355	0.385415	0.143663	0.187606	0.200996	0.1433245	0.030303	0.170551	0.027778	0.154801	0.1546915	0.160368	0.164261	0.127716	0.088455	0.098386	0.154896	0.1320935	0.1222865	0.0759945	0.110745	0.018148	0.153956	0.154515	0.1203685	0.16723	0.183855	0.1736435	0.1831335	0.189813	0.189143	0.223992	0.129489	0.096941	0.002905	0.171129	0.006155	0.0708315	0.1311135	0.186752	0.15147	0.134422	0.2124335	0.3499995	0.1251005	0.108651	0.167327	0.044852	0.1426435	0.1076935	0.078194	0.163248	0.18743	0.2053255	0.0738425	0.121551	0.191443	0.216214	0.1122375	0.126363	0.14778	0.1205495	0.1689835	0.1130145	0.1824445	0.13255	0.0689585	0.1556445	0.0750195	0.0384615	0.113489	0.1035325	0.0820115	0.022739	0.110979	0.136798	0.135913	0.154766	0.1316785	0.191458	0.1995595	0.171951	0.1742405	0.16139	0.016825	0.17085	0.13646	0.123094	0.11799	0.032306	0.160135	0.0909075	0.0603785	0.11606	0.0867955	0.14989	0.1454385	0.151063	0.1869425	0.153124	0.0940485	0.1331035	0.03872	0.029226	0.127211	0.167195	0.1730285	0.0582095	0.1316555	0.186541	0.0872385	0.02812	0.0997035
D00654	0.0436715	0.0854765	0.1228135	0.0787745	0.195137	0.0967735	0.0671955	0.11437	0.0706	0.0974225	0.122159	0.086456	0.1479855	0.221846	0.0916	0.089778	0.178252	0.138575	0.2907755	0.0546085	0.1360885	0.1678425	0.237704	0.7523825	0.204584	0.071854	0.0857985	0.1294595	0.083756	0.0964555	0.1112255	0.1062305	0.174782	0.221748	0.005	0.0827175	0.0919535	0.08142	0.0724205	0.1911	0.1077975	0.1026055	0.14085	0.1244975	0.0916645	0.0049	0.036687	0.0885305	0.0932245	0.0674435	0.4829535	0.0693245	0.034483	0.073052	0.1074545	0.144379	0.111261	0.0975675	0.227761	0.0224515	0.1369565	0.0962555	0.10878	0.131188	0.130493	0.1101885	0.0936735	0.0898005	0.118727	0.1301385	0.0875	0.102248	0.0961185	0.125965	0.1249915	0.09782	0.0743705	0.032258	0.1457215	0.075472	0.07386	0.0760895	0.08052	0.0789255	0.0827875	0.16174	0.119443	0.1758115	0.127143	0.0887555	0.0764685	0.17129	0.1163105	0.111805	0.6726205	0.3517295	1	0.359445	0.60006	0.1082925	0.113383	0.091368	0.1193535	0.017857	0.106181	0.0333335	0.133439	0.1343655	0.138749	0.079975	0.0960435	0.113229	0.1005735	0.1244975	0.0841385	0.0888715	0.0569545	0.0885255	0.019949	0.106794	0.3005965	0.0824545	0.1740515	0.118923	0.1815005	0.0984835	0.1020545	0.1017395	0.1727655	0.197378	0.0827175	0.01532	0.0583765	0.020669	0.082405	0.068172	0.086826	0.07571	0.102165	0.1037695	0.4710405	0.1019925	0.1031735	0.0702345	0.0377275	0.1457335	0.101916	0.070595	0.0915485	0.167647	0.105847	0.053422	0.093176	0.1826025	0.1384435	0.0481325	0.07778	0.1122685	0.0980775	0.1108985	0.1270335	0.119294	0.0956285	0.045712	0.1601965	0.0968485	0.029412	0.0885435	0.0641815	0.0802915	0.025243	0.10016	0.101707	0.100952	0.0944945	0.08235	0.1188805	0.116086	0.0705395	0.0871905	0.183335	0.042232	0.0851695	0.1575055	0.077645	0.1000065	0.037708	0.110334	0.0814285	0.075857	0.093376	0.1109605	0.120442	0.062405	0.08449	0.0903655	0.0948275	0.1025635	0.0959845	0.0898465	0.019713	0.10171	0.08627	0.0998055	0.05378	0.0913845	0.084944	0.083448	0.0326715	0.110717
D00656	0.0454065	0.0974185	0.1235985	0.110207	0.1759135	0.13955	0.0892105	0.10565	0.092073	0.10682	0.1636475	0.1708355	0.1388005	0.261635	0.1049255	0.145423	0.1226	0.130769	0.2513415	0.0510635	0.140958	0.1865075	0.1232395	0.408204	0.30357	0.0868705	0.1209395	0.1577245	0.121464	0.134904	0.1204005	0.14799	0.163317	0.1797325	0.0634945	0.0892835	0.091301	0.097193	0.0994655	0.1901065	0.108065	0.1484855	0.096075	0.127523	0.136362	0.0601065	0.0545445	0.0907055	0.0854345	0.10237	0.379658	0.0862245	0.074074	0.0762815	0.109477	0.106934	0.102815	0.1319435	0.183846	0.0625005	0.04	0.0357145	0.06	0.0357145	0.0357145	0.051724	0.10812	0.0994905	0.1531755	0.1099525	0.137415	0.097493	0.1196805	0.111144	0.129915	0.095317	0.073075	0.05	0.1312515	0.116608	0.0983135	0.104596	0.0913415	0.1089735	0.0884635	0.15064	0.093543	0.126021	0.153846	0.1010435	0.085685	0.187842	0.108825	0.143978	0.3073395	0.3019355	0.359445	1	0.428035	0.122371	0.115463	0.1291405	0.1598035	0.037037	0.1192835	0.051724	0.1261015	0.2057665	0.1434025	0.1109205	0.141665	0.1623675	0.11724	0.127523	0.1477255	0.077624	0.0554545	0.0814255	0.0299905	0.17814	0.182167	0.0824545	0.123314	0.161109	0.142621	0.10595	0.109351	0.109231	0.119082	0.122299	0.0984835	0.029165	0.0704865	0.0704325	0.07778	0.0815545	0.1289055	0.1075315	0.1526165	0.140296	0.3405845	0.086398	0.12957	0.0753985	0.051738	0.120578	0.128297	0.073776	0.1063095	0.156992	0.115079	0.0634535	0.1448405	0.1711375	0.141665	0.055554	0.0942985	0.128757	0.136713	0.1359535	0.150155	0.159659	0.148722	0.06282	0.115715	0.106665	0.0454545	0.08208	0.073304	0.0842485	0.03704	0.115224	0.101543	0.100998	0.106196	0.080592	0.15726	0.131626	0.0616355	0.0860315	0.1207415	0.0608395	0.0918895	0.1215285	0.1102545	0.1249315	0.056135	0.12857	0.1130025	0.079187	0.1022	0.139925	0.125307	0.0979325	0.1058055	0.172091	0.113692	0.128645	0.108797	0.0612815	0.065338	0.112204	0.098315	0.139508	0.0735455	0.0822995	0.107024	0.068233	0.0495825	0.133288
