	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00640	0,02345	0,091561	0,2057225	0,1035335	0,104185	0,1895345	0,0718685	0,2071585	0,2193745	0,214945	0,204541	0,166777	0,2583495	0,1075105	0,2325365	0,1049885	0,2915075	0,2485335	0,151875	0,119728	0,1700175	0,2736765	0,2232905	0,0668695	0,2059145	0,087617	0,1611495	0,101975	0,16818	0,1752815	0,2011795	0,171121	0,114584	0,192909	0,0407155	0,2670575	0,0396135	0,0938255	0,1072145	0,173308	0,1731835	0,2017045	0,124707	0,241425	0,25527	0,0308915	0,0560815	0,194865	0,195418	0,4198125	0,082021	0,251878	0,060606	0,0721585	0,1824305	0,204668	0,1217105	0,0336835	0,1209155	0,032477	0,032258	0,0454545	0,048387	0,029412	0,029412	0,042857	0,1733765	0,11316	0,170992	0,117858	0,2583395	0,1778215	0,177618	0,100582	0,133065	0,252201	0,026202	0,0416665	0,192631	0,1833615	0,1634585	0,11363	0,194068	0,090228	0,265963	0,1610785	0,2838	0,2143995	0,2603415	1	0,143919	0,243	0,155334	0,0804175	0,1791715	0,1758765	0,0872455	0,0904135	0,082425	0,13031	0,174956	0,1804475	0,133614	0,093021	0,158512	0,0677035	0,1200905	0,2090655	0,1823545	0,2303535	0,2963645	0,145038	0,2313615	0,168399	0,210163	0,121027	0,1280755	0,1173395	0,033762	0,1183665	0,103521	0,11641	0,1870635	0,1816165	0,1808215	0,2463475	0,33825	0,307395	0,281443	0,126009	0,100135	0,0172235	0,10658	0,042435	0,00042	0,150725	0,28784	0,1704665	0,3177485	0,2313415	0,0627255	0,180546	0,217384	0,148257	0,0333615	0,146435	0,2124	0,0701245	0,196589	0,110385	0,1626005	0,0644825	0,2334405	0,111323	0,111775	0,144853	0,1712145	0,1200245	0,1990565	0,241407	0,17126	0,1995565	0,2405345	0,083893	0,174271	0,13824	0,0833335	0,13912	0,1204085	0,0467365	0,0834025	0,1442175	0,0998615	0,0998465	0,099331	0,1829945	0,1806805	0,1965895	0,126466	0,1778475	0,2611545	0,058875	0,247931	0,1465535	0,126163	0,162135	0,057529	0,2529545	0,09461	0,1327235	0,0892285	0,09832	0,0996265	0,2107315	0,173001	0,268586	0,1813145	0,212339	0,11798	0,1605075	0,0509305	0,130627	0,2071315	0,218757	0,119178	0,0970455	0,152811	0,113783	0,053027	0,140515
D00642	0,21683	0,210981	0,147257	0,366258	0,116281	0,103671	0,0855215	0,1483545	0,1714685	0,1027465	0,1606935	0,151598	0,110993	0,0952135	0,097719	0,0654865	0,1233185	0,1121935	0,1344015	0,1137635	0,126332	0,14544	0,101614	0,067955	0,124685	0,0843535	0,1823805	0,077672	0,075233	0,141925	0,1444685	0,2091345	0,1066215	0,0765615	0,028382	0,1288845	0,090974	0,0630465	0,086941	0,121308	0,1859285	0,09577	0,065885	0,0769565	0,1053865	0,0333335	0,03	0,0572205	0,0945685	0,15751	0,079213	0,2169755	0,021739	0,0795455	0,11445	0,0865435	0,064665	0,0880765	0,0675915	0,034091	0,011628	0,022222	0,0357145	0,022222	0,022222	0,0212765	0,134231	0,0984505	0,12277	0,0757025	0,090259	0,132547	0,1700875	0,0909865	0,109945	0,2207075	0,0602845	0,0643105	0,078418	0,1945305	0,08877	0,0792205	0,1155065	0,072655	0,1364555	0,0857885	0,081495	0,182614	0,0911305	0,143919	1	0,1027505	0,13431	0,0465955	0,0764285	0,0772425	0,0637135	0,07702	0,08297	0,193894	0,169228	0,109118	0,110141	0,0414335	0,094863	0,0917195	0,102455	0,0829275	0,0873885	0,130144	0,1427635	0,1275955	0,1369735	0,0771165	0,072445	0,1036315	0,07856	0,1564465	0,1963175	0,098406	0,102334	0,172645	0,1451625	0,199135	0,1508405	0,1289045	0,1248615	0,1317	0,12052	0,181121	0,0791865	0,1360775	0,0806315	0,05541	0,00306	0,274109	0,101295	0,098817	0,0882315	0,1072015	0,1342385	0,2655225	0,1815945	0,13424	0,1649195	0,185972	0,14774	0,077778	0,0769575	0,1542285	0,075136	0,120001	0,087218	0,0980795	0,1796245	0,2090885	0,1110995	0,2211945	0,0736265	0,1474895	0,0658925	0,170253	0,0908515	0,3000745	0,1944995	0,2517245	0,019608	0,1679605	0,095861	0,06509	0,035908	0,700715	0,5960895	0,6022145	0,102235	0,1101655	0,2118035	0,245981	0,0861655	0,1758975	0,1162	0,217559	0,13271	0,1328505	0,1147195	0,1466035	0,030612	0,121833	0,144141	0,1688715	0,322265	0,2536375	0,166676	0,2924795	0,1982885	0,2317715	0,128672	0,1653435	0,19875	0,2182335	0,0642045	0,1476115	0,145164	0,1508205	0,3419425	0,1166295	0,0724935	0,1064265	0,0670705	0,0673815
D00647	0,00101	0,0886305	0,2403315	0,0748675	0,163065	0,14168	0,102441	0,112053	0,195873	0,110354	0,2351335	0,1290825	0,161247	0,1322955	0,19263	0,0903265	0,2330885	0,1906665	0,1747505	0,050961	0,208143	0,238769	0,1437625	0,1982015	0,211787	0,0723085	0,162595	0,079273	0,1361365	0,1184045	0,136585	0,1658115	0,150035	0,1967435	0,0704615	0,1940875	0,0366855	0,083863	0,112351	0,236318	0,140481	0,133385	0,082763	0,213878	0,1585095	0,0411705	0,0497155	0,112315	0,136629	0,163108	0,166409	0,2031215	0,0893635	0,101927	0,1496815	0,108455	0,1082185	0,1135755	0,1237855	0,027857	0	0,013158	0,013889	0,013158	0,013158	0,025641	0,140685	0,10451	0,1193975	0,173661	0,12657	0,164162	0,103696	0,1377385	0,18487	0,1881895	0,057698	0,0526315	0,17938	0,2083665	0,166225	0,0906025	0,21876	0,0962965	0,1882835	0,125331	0,194363	0,119144	0,1267505	0,243	0,1027505	1	0,497594	0,037686	0,252582	0,235488	0,181165	0,174642	0,150465	0,093279	0,1295765	0,1172415	0,114808	0,0135135	0,0872975	0,0125	0,0672355	0,152575	0,192904	0,21507	0,218871	0,086046	0,195136	0,216348	0,2067655	0,1381815	0,100653	0,1285725	0,031515	0,0884005	0,1031145	0,078153	0,1464865	0,161057	0,1400495	0,177276	0,1642905	0,1601055	0,2261525	0,060095	0,146846	0,020753	0,176726	0,0437275	0,0574565	0,128301	0,1791665	0,118322	0,1230815	0,1681405	0,1389375	0,084	0,107783	0,134235	0,0662815	0,1125955	0,105281	0,0989995	0,15863	0,143581	0,204179	0,087845	0,19066	0,149674	0,139416	0,094984	0,1943935	0,0833805	0,131906	0,139448	0,0952445	0,2288245	0,199901	0,092246	0,1349905	0,0783915	0,1114005	0,1453775	0,0780345	0,0834815	0,0640465	0,1063945	0,1340605	0,1340355	0,112936	0,2237505	0,131175	0,180215	0,1182665	0,216782	0,169575	0,037771	0,1416155	0,18867	0,095944	0,150885	0,0375255	0,1886545	0,0700395	0,071697	0,1238695	0,0940235	0,1461085	0,202075	0,108925	0,221727	0,185991	0,0936285	0,095439	0,0613195	0,0460395	0,07627	0,21192	0,1425095	0,0585635	0,0698495	0,15778	0,0704505	0,048094	0,097912
D00648	0,047867	0,0605815	0,1640955	0,0463025	0,10703	0,078655	0,0746555	0,063039	0,093312	0,059173	0,1273325	0,083593	0,097455	0,074346	0,134417	0,0669455	0,1387305	0,1555705	0,135633	0,121747	0,111389	0,125491	0,0891075	0,1292665	0,126005	0,0629475	0,100636	0,044642	0,1453635	0,082995	0,087125	0,112273	0,0902825	0,13947	0,045313	0,099133	0,0256185	0,063768	0,0816305	0,11231	0,0764695	0,081185	0,0607245	0,190839	0,0874215	0,0368855	0,090912	0,048486	0,0832475	0,113094	0,099852	0,1860935	0,057209	0,058784	0,103807	0,070758	0,06987	0,080289	0,067891	0,034258	0,007576	0,014706	0,0151515	0,014706	0,014706	0,0142855	0,0970295	0,0753975	0,069623	0,13497	0,0899975	0,1167715	0,0572555	0,110571	0,1167915	0,14541	0,048708	0,0368105	0,161235	0,122703	0,1106775	0,0753875	0,1808955	0,0714765	0,1105615	0,091646	0,1582985	0,1021655	0,052239	0,155334	0,13431	0,497594	0,923077	0,02561	0,1467055	0,126839	0,1199505	0,103035	0,1041685	0,0601515	0,0727115	0,091948	0,0839995	0,1018525	0,0657705	0,0196555	0,053727	0,14638	0,1874775	0,168382	0,1190845	0,058376	0,129638	0,201414	0,1508455	0,159692	0,124163	0,095358	0,0383205	0,046279	0,0499435	0,0604635	0,1107035	0,108071	0,1078755	0,1109395	0,0977015	0,0790515	0,135674	0,060068	0,091995	0,013265	0,0881895	0,0368135	0,0363435	0,097304	0,1461795	0,095667	0,107642	0,0875865	0,09162	0,082278	0,1027595	0,1289075	0,0666155	0,238391	0,102218	0,0576005	0,1357195	0,0841645	0,140797	0,067483	0,158622	0,088649	0,119383	0,0978965	0,1583765	0,0567515	0,1397245	0,098224	0,0529155	0,124904	0,169116	0,084391	0,241847	0,0543465	0,1175805	0,1140935	0,056815	0,0689175	0,125489	0,082735	0,1235185	0,1234935	0,067941	0,1837785	0,0747335	0,0853285	0,1003345	0,247886	0,2188445	0,1019245	0,1021165	0,13099	0,2124665	0,109065	0,0773695	0,228236	0,0377635	0,1420535	0,107244	0,054285	0,1374335	0,2106835	0,20911	0,1253815	0,19255	0,091299	0,0610935	0,12494	0,035079	0,076115	0,137543	0,0997805	0,12847	0,060089	0,0746525	0,1193665	0,046772	0,053774
D00649	0,0025	0,0199155	0,1013025	0,054054	0,1012535	0,0658605	0,0798835	0,0714285	0,0739875	0,112485	0,19185	0,0818895	0,1095235	0,1067225	0,0657895	0,070792	0,0714285	0,119183	0,116484	0,0172415	0,0971835	0,1104655	0,1068975	0,1112785	0,156592	0,0558905	0,082578	0,228085	0,0851735	0,07516	0,0707535	0,051282	0,0940145	0,099815	0,00184	0,0555555	0,120301	0,044765	0,0398235	0,0592835	0,0560005	0,0715835	0,0235515	0,1582795	0,0735295	0,001555	0,023565	0,136214	0,0370815	0,0454545	0,1094135	0,019608	0,037037	0,0777835	0,0901145	0,121949	0,065695	0,0130555	0,0720035	0,00206	0,0434785	0,0384615	0,0416665	0,0384615	0,0384615	0,0357145	0,0534345	0,034483	0,1037595	0,0944205	0,0688465	0,0577765	0,0588235	0,07325	0,0672165	0,0677315	0,1629935	0,034483	0,0772045	0,0464795	0,046215	0,0418235	0,0531915	0,0436305	0,0627065	0,147905	0,100048	0,096158	0,0714285	0,0804175	0,0465955	0,037686	0,02561	1	0,083203	0,0839175	0,10077	0,134988	0,118308	0,142285	0,138461	0,0746745	0,1066885	0,019231	0,039235	0,0357145	0,0915985	0,2542575	0,123319	0,098577	0,0732835	0,098454	0,0405405	0,090015	0,044417	0,034583	0,028885	0,0396825	0,0095835	0,1336365	0,1450505	0,0125	0,0555555	0,0641025	0,0581395	0,0714285	0,090909	0,090909	0,0694445	0,076923	0,0405405	0,00085	0,0405405	0,0176	0,052688	0,055214	0,0694445	0,1070415	0,0853585	0,073043	0,0885535	0,0743425	0,0898255	0,0227275	0,0282275	0,0449695	0,126241	0,0952405	0,084373	0,0891285	0,0668465	0,08791	0,0708345	0,116234	0,1381455	0,0574905	0,0510205	0,0460605	0,10171	0,0849285	0,1362305	0,20171	0,0728885	0,0357145	0,0499845	0,0555555	0,03125	0,0874505	0,0962585	0,197963	0,027048	0,1453455	0,061251	0,061236	0,058669	0,042553	0,126355	0,0526315	0,087631	0,0848475	0,0817525	0,03125	0,0735295	0,0763255	0,062125	0,0616815	0,02375	0,091875	0,0357145	0,0100995	0,0554245	0,042857	0,0503235	0,029192	0,052227	0,078703	0,0589735	0,1284105	0,1293645	0,024191	0,014695	0,016471	0,06742	0,0731035	0,0506615	0,0285715	0,037037	0,06729	0,015175	0,1170945
D00650	0,031508	0,1200735	0,139954	0,0602705	0,173165	0,151952	0,0877925	0,148407	0,125405	0,160842	0,1581145	0,1437305	0,198278	0,18181	0,1561415	0,092843	0,26647	0,165832	0,3143475	0,047472	0,1809195	0,223144	0,2818385	0,5271805	0,2402385	0,0648855	0,110814	0,1154655	0,0850525	0,1280415	0,1431	0,15459	0,152975	0,184173	0,000885	0,127805	0,0527365	0,0865375	0,0771285	0,18673	0,150285	0,1803635	0,1278655	0,1113555	0,1522685	0,0142635	0,038615	0,14236	0,147599	0,0943855	0,3912385	0,130485	0,042857	0,062184	0,128661	0,166504	0,1188345	0,074748	0,2198505	0,0295615	0,1196865	0,0952775	0,09979	0,119991	0,130946	0,1472345	0,13829	0,0595905	0,1478605	0,119199	0,1031495	0,138289	0,133961	0,1137945	0,1221885	0,12428	0,0607245	0,026316	0,18071	0,1397585	0,15213	0,0815795	0,11495	0,0837	0,180267	0,119985	0,1433085	0,1766045	0,120161	0,1791715	0,0764285	0,252582	0,1467055	0,083203	1	0,5207255	0,6825255	0,3101845	0,52454	0,1032335	0,1531465	0,15604	0,106626	0,029412	0,142565	0,027027	0,1099595	0,10454	0,1090635	0,095469	0,0781875	0,09417	0,0754325	0,1121355	0,0802555	0,121119	0,079427	0,121436	0,01594	0,094745	0,2321245	0,0847755	0,2167245	0,166475	0,2303665	0,14377	0,150809	0,147354	0,2574145	0,2140015	0,098491	0,0108265	0,12252	0,012463	0,0560255	0,1206555	0,1448705	0,117155	0,1137025	0,1632385	0,4354365	0,1246945	0,0878775	0,141826	0,05541	0,1740785	0,085947	0,0602465	0,136085	0,15827	0,152718	0,0540705	0,0829055	0,149613	0,14596	0,0814525	0,0990245	0,121425	0,096388	0,134985	0,1017435	0,154448	0,0844485	0,06679	0,19425	0,0740925	0,0375	0,1561375	0,0953705	0,0575545	0,026806	0,101765	0,1041995	0,1041845	0,118981	0,11731	0,156373	0,158891	0,114771	0,142383	0,2283215	0,03611	0,1201995	0,196937	0,0880825	0,11648	0,0395865	0,161795	0,0740595	0,062634	0,0982865	0,0802905	0,1284395	0,117662	0,1638965	0,145822	0,147644	0,0868075	0,0919355	0,0891405	0,0234225	0,116986	0,1185075	0,12434	0,057148	0,0940135	0,1433835	0,0924155	0,0371505	0,0889495
D00651	0,001085	0,1037735	0,1484315	0,0451745	0,16998	0,2093695	0,1013095	0,1712385	0,147763	0,157569	0,1544845	0,147182	0,1883455	0,22236	0,167496	0,1047815	0,1896265	0,1562415	0,3207845	0,034753	0,1909425	0,2248545	0,1848855	0,4202895	0,2423355	0,0693935	0,14203	0,1374285	0,093731	0,1361375	0,142134	0,157991	0,165894	0,1911415	0,0008	0,140294	0,0695395	0,072298	0,07537	0,185494	0,150674	0,2057655	0,11122	0,121696	0,1746985	0,014564	0,026005	0,1447125	0,132865	0,113171	0,6012065	0,131525	0,0441175	0,0620105	0,174537	0,159442	0,1260855	0,0697895	0,24255	0,0151805	0,015625	0,0142855	0,0151515	0,0142855	0,0142855	0,027778	0,158069	0,060788	0,181142	0,128458	0,0880785	0,145125	0,1307115	0,107777	0,15432	0,1217085	0,059878	0,013158	0,221771	0,1522735	0,151528	0,07964	0,12618	0,0819025	0,171205	0,122488	0,146915	0,083875	0,1162305	0,1758765	0,0772425	0,235488	0,126839	0,0839175	0,5207255	1	0,3440595	0,2927605	0,359025	0,103673	0,138381	0,172701	0,1226695	0,030303	0,118986	0,027778	0,113311	0,1308965	0,138078	0,126071	0,111291	0,074075	0,085741	0,122121	0,1115485	0,1136365	0,0669495	0,09757	0,016158	0,138831	0,140945	0,0863835	0,143495	0,15359	0,1509835	0,1575135	0,163728	0,161758	0,183917	0,118854	0,086206	0,00037	0,154479	0,00075	0,0556515	0,0980885	0,165637	0,131465	0,101637	0,1798335	0,3299195	0,1007805	0,096296	0,155652	0,043337	0,1177935	0,0940585	0,060104	0,138148	0,154715	0,1685805	0,0688825	0,105431	0,162873	0,171664	0,0910825	0,108928	0,107375	0,1063445	0,1374435	0,0968295	0,1509495	0,115445	0,0567235	0,1304995	0,0588095	0,0384615	0,119524	0,0919975	0,0660215	0,017989	0,090484	0,112283	0,112268	0,113206	0,1157935	0,160388	0,1731895	0,130256	0,1349555	0,15835	0,016865	0,13948	0,1263	0,115909	0,103305	0,026656	0,137635	0,0762325	0,0480885	0,094405	0,0629655	0,1182	0,1216835	0,117148	0,1586475	0,124234	0,0817185	0,0920385	0,03369	0,023886	0,086386	0,14479	0,1406785	0,0504095	0,0959605	0,147006	0,0725885	0,0249	0,0832035
D00654	0,0398065	0,0625515	0,1096585	0,0702545	0,178092	0,0845435	0,0624405	0,10136	0,06815	0,0839575	0,105019	0,081236	0,1355905	0,199566	0,080075	0,077858	0,182777	0,126975	0,2535955	0,0561835	0,1230935	0,1695225	0,226499	0,8108925	0,175534	0,060354	0,0768485	0,1207845	0,081176	0,0836355	0,0945205	0,0938105	0,166422	0,197573	0,00099	0,0740675	0,0834235	0,071015	0,0631555	0,176445	0,0844175	0,0897355	0,11213	0,0968875	0,0858945	0,00084	0,030657	0,0710555	0,0754545	0,0589385	0,4804885	0,0630145	0,034483	0,057477	0,0857745	0,116504	0,084491	0,0876075	0,216261	0,0183465	0,1462165	0,1127355	0,119145	0,143298	0,155543	0,1538085	0,0707785	0,0711255	0,102612	0,1024835	0,07307	0,085918	0,0792035	0,0992	0,1174015	0,08858	0,0580655	0,032258	0,1263665	0,068857	0,06731	0,0662695	0,067735	0,0692305	0,0710925	0,14448	0,108128	0,1886465	0,123948	0,0872455	0,0637135	0,181165	0,1199505	0,10077	0,6825255	0,3440595	1	0,358225	0,585645	0,0880675	0,091423	0,078313	0,0934335	0,017857	0,081861	0,0333335	0,110304	0,1072355	0,112119	0,06478	0,0845035	0,109734	0,0893385	0,0977425	0,0724085	0,0898965	0,0499045	0,0847705	0,017894	0,096304	0,2900265	0,0671145	0,1834815	0,106738	0,1962505	0,0899435	0,0938845	0,0924145	0,1759855	0,213298	0,0685825	0,012655	0,0527615	0,014819	0,067305	0,057052	0,081271	0,06835	0,08796	0,0925945	0,4673055	0,0944125	0,1011135	0,0594845	0,0383575	0,1468335	0,098526	0,05539	0,0844985	0,156707	0,087152	0,048772	0,081956	0,1719825	0,1198935	0,0397275	0,065015	0,0913035	0,0948725	0,0952835	0,1215285	0,102439	0,0842535	0,041687	0,1644165	0,0874285	0,029412	0,0926435	0,0610915	0,0652265	0,020158	0,08866	0,088072	0,088057	0,0724995	0,06919	0,1074605	0,111241	0,0451595	0,0678605	0,20318	0,042512	0,0710895	0,1629155	0,064595	0,0906265	0,031558	0,122264	0,0716035	0,060252	0,081931	0,0951805	0,100027	0,05918	0,068195	0,0818705	0,1079725	0,1000685	0,0752045	0,0891215	0,013933	0,081045	0,080525	0,0837705	0,05379	0,0751995	0,074229	0,072673	0,0292015	0,105357
D00656	0,0393665	0,0839785	0,1103935	0,100847	0,1593935	0,12011	0,0817555	0,10011	0,087213	0,094515	0,1529825	0,1551705	0,1288105	0,22747	0,0981005	0,125033	0,11362	0,121529	0,2275215	0,0528335	0,121608	0,1681425	0,1122445	0,405844	0,353325	0,0737405	0,1065095	0,1346895	0,126429	0,119374	0,1052555	0,142845	0,142937	0,1622025	0,0708895	0,0834685	0,076506	0,083378	0,0871605	0,1719065	0,100085	0,1309705	0,081285	0,113653	0,133912	0,0541365	0,0462945	0,0704005	0,0740495	0,09384	0,365308	0,0769745	0,074074	0,0672565	0,102462	0,092054	0,087325	0,1524985	0,160356	0,0563005	0,04	0,0357145	0,06	0,0357145	0,0357145	0,051724	0,09436	0,0894205	0,1333405	0,0936975	0,13528	0,087088	0,1487805	0,097524	0,114645	0,086632	0,062895	0,05	0,1213365	0,105283	0,0888735	0,091526	0,0870515	0,0959985	0,0834385	0,14011	0,082478	0,124656	0,153846	0,0904135	0,07702	0,174642	0,103035	0,134988	0,3101845	0,2927605	0,358225	1	0,42075	0,111591	0,108178	0,1081305	0,1418735	0,037037	0,1238685	0,051724	0,1167915	0,1954315	0,1297875	0,0996505	0,124545	0,1619475	0,10517	0,113683	0,1327555	0,076229	0,0504245	0,0770905	0,0270205	0,15108	0,173167	0,0699495	0,114734	0,154329	0,136426	0,10014	0,103116	0,103081	0,110127	0,111534	0,0880335	0,02531	0,0658615	0,0697175	0,06598	0,0713195	0,1277905	0,0979765	0,1494865	0,124051	0,3351495	0,077343	0,131095	0,0715485	0,048078	0,105203	0,127732	0,065071	0,0998845	0,136417	0,099099	0,0591335	0,1281405	0,1496725	0,133435	0,048074	0,0884185	0,118067	0,140458	0,1276635	0,15106	0,148879	0,131972	0,056305	0,10515	0,100065	0,0454545	0,08072	0,069344	0,0731835	0,03037	0,106214	0,093238	0,093223	0,089001	0,076182	0,16122	0,121386	0,0493305	0,0794015	0,1159015	0,0568195	0,0858445	0,1301435	0,1000845	0,1139015	0,047725	0,119145	0,0991925	0,060687	0,09322	0,129565	0,114637	0,0872825	0,0966305	0,170126	0,103742	0,129265	0,097717	0,0560315	0,057668	0,097539	0,102015	0,131593	0,0658255	0,0736345	0,096274	0,062428	0,0445425	0,134748
D00658	0,0396415	0,0604365	0,102085	0,0658745	0,169502	0,0922135	0,0616105	0,101195	0,067465	0,0767275	0,116241	0,090661	0,1159105	0,204341	0,092373	0,0982055	0,101445	0,11057	0,2762785	0,045079	0,1194585	0,165014	0,132581	0,6381025	0,1908615	0,0785705	0,0926035	0,1207695	0,071861	0,0866955	0,0860035	0,0936005	0,142686	0,186123	0,00087	0,0677275	0,064596	0,086565	0,089667	0,1755	0,0814575	0,1170605	0,090165	0,0929925	0,103096	0,000735	0,0465495	0,0826055	0,0914245	0,0758575	0,472628	0,051575	0,034483	0,055412	0,0826345	0,0869395	0,080406	0,0851875	0,215271	0,0182165	0,1698315	0,076923	0,2191435	0,108023	0,076923	0,051724	0,0682485	0,0708655	0,105637	0,0967585	0,08185	0,083778	0,0728835	0,095315	0,1137165	0,06948	0,0557855	0,032258	0,1371215	0,0819855	0,08061	0,0944035	0,079068	0,0843005	0,0709325	0,143935	0,094163	0,1230825	0,116058	0,082425	0,08297	0,150465	0,1041685	0,118308	0,52454	0,359025	0,585645	0,42075	1	0,0861075	0,088873	0,1031405	0,0912335	0,017857	0,078131	0,0534835	0,128629	0,1215605	0,14772	0,064505	0,0768825	0,101209	0,0728425	0,0936925	0,0722935	0,0858115	0,0521045	0,0803555	0,017854	0,13223	0,204525	0,052447	0,091029	0,106558	0,095368	0,0677275	0,0696445	0,0696045	0,098592	0,14132	0,0535215	0,0164	0,0676825	0,035334	0,06521	0,0708645	0,097387	0,079613	0,097894	0,1093245	0,62098	0,0805575	0,0930635	0,0466345	0,069233	0,0762835	0,090626	0,053455	0,0843585	0,151982	0,085817	0,048057	0,081851	0,14713	0,1146385	0,0396475	0,0758385	0,0895885	0,0862175	0,0870205	0,1133385	0,1134075	0,0841435	0,037862	0,084255	0,0834085	0,029412	0,0877835	0,047724	0,051455	0,030485	0,103584	0,094408	0,094393	0,0710695	0,06854	0,1072905	0,0947095	0,0431095	0,09482	0,1453965	0,055377	0,0708895	0,0895785	0,0900085	0,088138	0,04798	0,0932975	0,051874	0,061466	0,075966	0,0895105	0,097647	0,0808525	0,081928	0,0742005	0,0900705	0,0924885	0,0731795	0,043991	0,027712	0,10569	0,080465	0,076027	0,07007	0,058613	0,074209	0,069713	0,0446725	0,096687
D00677	0,1791585	0,2994095	0,1525805	0,2398435	0,2359845	0,1492815	0,103203	0,142649	0,1845495	0,142687	0,196777	0,162893	0,160614	0,113888	0,139095	0,119446	0,109588	0,133251	0,1003555	0,0625	0,20554	0,2019565	0,1258995	0,0958845	0,1829965	0,127068	0,165288	0,14944	0,158005	0,1836025	0,1393015	0,2001105	0,208568	0,1679485	0,050452	0,159239	0,1327575	0,118221	0,092158	0,1384215	0,2067495	0,115181	0,1198005	0,179035	0,145225	0,048625	0,059356	0,182381	0,092651	0,1526635	0,0773395	0,1613595	0,046875	0,156753	0,142095	0,217343	0,1008445	0,1035555	0,1453135	0,050697	0,0166665	0,0151515	0,0333335	0,0151515	0,0151515	0,0142855	0,175047	0,1601165	0,13825	0,099995	0,1734115	0,1341165	0,23561	0,116071	0,183006	0,2156515	0,062354	0,209716	0,1096205	0,1443765	0,117895	0,116114	0,095005	0,1006005	0,1628515	0,10443	0,1442585	0,155938	0,1464785	0,13031	0,193894	0,093279	0,0601515	0,142285	0,1032335	0,103673	0,0880675	0,111591	0,0861075	1	0,208415	0,101061	0,170449	0,032258	0,162565	0,13903	0,2189185	0,1487815	0,1275005	0,176062	0,1860905	0,3102195	0,1220115	0,1137	0,113276	0,101081	0,083027	0,1357225	0,1480735	0,125985	0,10971	0,1794035	0,130932	0,2113695	0,187187	0,187953	0,180927	0,174082	0,123054	0,197876	0,080815	0,1615785	0,07537	0,1032545	0,00032	0,319065	0,131441	0,1394065	0,1896085	0,147567	0,138494	0,186601	0,2955295	0,108981	0,0601635	0,128368	0,2118415	0,150455	0,134555	0,24186	0,09544	0,12468	0,104959	0,19729	0,133293	0,183669	0,091238	0,4541365	0,1724	0,1764015	0,187689	0,1918765	0,107293	0,146123	0,116463	0,2435445	0,0529405	0,146898	0,163704	0,08231	0,031122	0,2360625	0,1670175	0,1728775	0,0957255	0,08536	0,2531665	0,2112035	0,149015	0,1855775	0,1027815	0,1317305	0,164002	0,0899705	0,094048	0,1535	0,060327	0,128579	0,229122	0,112169	0,15763	0,30561	0,1695865	0,1140355	0,137805	0,26446	0,09143	0,2897345	0,9635715	0,1567155	0,058105	0,1922955	0,164543	0,1644865	0,152185	0,1979285	0,137405	0,0855035	0,047016	0,1713525
